1.808774979847816667e+03,1.298944063836096575e+03,2.856819778949899046e+03,3.223751511390786618e+03,3.811855656471745533e+03,3.434067424246195515e+03,3.702192695975282732e+03,2.807351477395171969e+03,2.795276047168643800e+03,1.591183465130746299e+03,2.695774903888740937e+03,3.152434756597034266e+03,3.827863911584890957e+03,3.053992841989710996e+03,3.548382380537875179e+03,3.805921715692829366e+03,3.591919916389518221e+03,4.565551930618088591e+03,4.756992981858245003e+03,3.662621855732304539e+03,4.399637307347267779e+03,3.152849954575889114e+03,5.193592974914945444e+03,3.957963325594493654e+03,3.738906227688737999e+03,3.309026730648780358e+03,4.795750587136205468e+03,4.870548312619696844e+03,3.440138935412035607e+03,4.889889290301083747e+03,4.325792675997376136e+03,5.504426285818137330e+03,5.713843600268911359e+03,5.545130634626387291e+03,5.568978424676366558e+03,6.134424744886860935e+03,6.813587931899919568e+03,5.699563044165085557e+03,6.597265837174153603e+03,6.348938082021108130e+03,4.917977598655057591e+03,4.460736437609978566e+03,3.707946770980826841e+03,3.956747443615006887e+03,4.996915623024388879e+03,5.963488959948545926e+03,5.378054280976170958e+03,5.567133721850062102e+03,6.161501950666562152e+03,5.825771428713705973e+03,4.912133943007948801e+03,4.976878508343433168e+03,4.665344265361936777e+03,4.889165236658278445e+03,4.866567433057747621e+03,5.132670405489823679e+03,5.451690110508827274e+03,4.840023883505350568e+03,3.870526707551627624e+03,4.646161963556213777e+03,5.307700229952485643e+03,6.650327029218471580e+03,6.240851816134982073e+03,5.650718291143114584e+03,5.701014294061540568e+03,6.288048311973426280e+03,6.045435336204371197e+03,6.131157354860601117e+03,6.265045189489909717e+03,4.734506208516894731e+03,4.917088259265018678e+03,6.297002194639576373e+03,6.202904900566974902e+03,6.377378051125795537e+03,6.530823791240238279e+03,7.280293221335558883e+03,7.870955782786928467e+03,6.404956399447254626e+03,6.478429397585774495e+03,7.005968360816219501e+03,6.378488905622395578e+03,6.038662243660464810e+03,7.689824335881996376e+03,7.766670566400865937e+03,6.385136482029447507e+03,6.896303095305604074e+03,7.823921748241755267e+03,8.229284682970603171e+03,4.956097487679471669e+03,5.367966772870793648e+03,6.569362313039244327e+03,6.777404624864530888e+03,6.051280290451003566e+03,6.429546459244842481e+03,6.012547218964522472e+03,5.957012308457154177e+03,6.994693939240203690e+03,6.196492299250536234e+03,5.995721271443498154e+03,7.621157922072359725e+03
3.219761301391266898e+03,3.006353377621620893e+03,2.499226928222118659e+03,2.992137378146561787e+03,3.355731359192557193e+03,3.252471637109976200e+03,3.777700998885034096e+03,2.404998693113156151e+03,2.981748796234872316e+03,2.192010645527144789e+03,3.700692407714356705e+03,4.161218785310642488e+03,2.757249952741246943e+03,1.846802012513368936e+03,3.403746034413702546e+03,4.768626622034195861e+03,3.865542581942516335e+03,4.934723208316618184e+03,4.127863581301515296e+03,5.141892205469974215e+03,4.404428827921688935e+03,3.608913026134086522e+03,5.421610782873841345e+03,5.150003027586571079e+03,4.908499211641738839e+03,4.068836132829161215e+03,4.811930974862567382e+03,4.247866767109946522e+03,3.637520618465148800e+03,5.798924704870269125e+03,5.833304649995154250e+03,5.895380554353759180e+03,4.479296021986639971e+03,4.424759874111581667e+03,5.486269452343905868e+03,5.467961510582728806e+03,5.708295570803115879e+03,5.915879415313455866e+03,6.390621178796525783e+03,5.567545907078024356e+03,5.965273378538512588e+03,5.523197317908560763e+03,5.568165072837390653e+03,5.193538066880631959e+03,4.239993793235405064e+03,5.253074644281808105e+03,5.188000650219435556e+03,5.392249006144551458e+03,6.476278783669937184e+03,5.431004926489631544e+03,4.787083302138189538e+03,4.839133680546628966e+03,5.411570797017991936e+03,6.404726657712717497e+03,6.521321574925680579e+03,5.985121770997350723e+03,5.330663154287781254e+03,5.443976549465179232e+03,4.210759353928800010e+03,4.267772294701278952e+03,5.335676475660658980e+03,4.950641431524863037e+03,5.021256023817261848e+03,4.961723524018587341e+03,6.794612227538741536e+03,6.135578277856770001e+03,5.608359536282598128e+03,6.103115331840110230e+03,5.770947787136842635e+03,5.754313301882927590e+03,5.567623699682424558e+03,5.995587557897157239e+03,5.677370072472720494e+03,6.329791933226093533e+03,6.643457999388336248e+03,8.134998241384541871e+03,6.371739230074379520e+03,6.023032416680692222e+03,7.099174361106499418e+03,6.758130934117406468e+03,6.305704489880720757e+03,6.103697821902460419e+03,6.272860314002217820e+03,6.754225792126112538e+03,7.216164964840490939e+03,6.980335308086581790e+03,5.901214126375575688e+03,6.670544129793255706e+03,6.164295566136002890e+03,6.249390672886713219e+03,5.781803614896251929e+03,6.646855291571338057e+03,5.648721457382739572e+03,6.643815568766877732e+03,6.351770473672292610e+03,5.804927783087767239e+03,6.680630553568033065e+03,5.979165146931273739e+03,5.811105552159541730e+03,7.130522017909191163e+03
3.141396761296598015e+03,2.649275973509339110e+03,2.814904963322171170e+03,2.628963195368230117e+03,3.021294339759151171e+03,2.636129172704694611e+03,3.543142281483870647e+03,3.450891040781077209e+03,4.699715168987646393e+03,3.931354066906254047e+03,4.251338738504993671e+03,3.934158425040246584e+03,3.258337956565254444e+03,3.565368526542503787e+03,4.339983164484814552e+03,4.543172142398405413e+03,4.161802882389902152e+03,3.640582099304610892e+03,4.540070258881297377e+03,4.616067942267629405e+03,3.685532764663724265e+03,3.590480581143683594e+03,5.559279707528551626e+03,4.715427385614128070e+03,4.784418062971051768e+03,4.410871199632183561e+03,4.701149329314384886e+03,3.444523241148167472e+03,4.631337050765018830e+03,6.885297970805583645e+03,4.782504501905063080e+03,5.895659120183846426e+03,5.733187064768383607e+03,3.521600476289608196e+03,6.411726222766863430e+03,5.098156366978237202e+03,4.954640501219625548e+03,4.540923156322233808e+03,4.776274227208092270e+03,5.107582150971394185e+03,5.859657315157230187e+03,5.137698693222198926e+03,6.682285884872459064e+03,6.471839144608148672e+03,5.325788997332741019e+03,4.834145642906456487e+03,4.982052768401643334e+03,5.831242561608771211e+03,6.190960304242345956e+03,4.549150427104519622e+03,5.819503488137583190e+03,5.575513733908192989e+03,5.398253477110038148e+03,6.024702386448236211e+03,6.054754930468069688e+03,6.854959510882365976e+03,6.072850207078431595e+03,7.209825124055301785e+03,6.300632682831846068e+03,6.354195218700848272e+03,5.645714456039750075e+03,5.488025506273801511e+03,5.595261666707964650e+03,5.985923727625516221e+03,6.291158110454624875e+03,6.065063145301805889e+03,5.119740477298446422e+03,5.929662844794547709e+03,6.895060387506479856e+03,6.362260742419598500e+03,6.059691358516716718e+03,6.144063145333351713e+03,5.710679023613352001e+03,6.105973153316446769e+03,6.172641265948248474e+03,6.676125133947428367e+03,5.648749416230461065e+03,6.116899079478083877e+03,6.393861941039575868e+03,6.468001016845216327e+03,6.950294815070318691e+03,6.396765414782128573e+03,5.447556083858681632e+03,5.886903098633953960e+03,7.027803847539011258e+03,6.683575011111517597e+03,6.327358542771216889e+03,7.609118836399969041e+03,5.808938923265091944e+03,6.299779480220021469e+03,5.883932182125196050e+03,5.846051852247709576e+03,6.125707577434684026e+03,6.142095939121084484e+03,6.546621572589263451e+03,6.686089710129001105e+03,6.371765737737134259e+03,5.624744278122830110e+03,5.674118499388645432e+03,6.669341227315997457e+03
3.308814614156263815e+03,2.644995802468923102e+03,4.367674065673393670e+03,4.041406565055005103e+03,3.275043325874109541e+03,3.359813149676907869e+03,3.562363411415319661e+03,5.631727263307570865e+03,5.339047247194911506e+03,4.986095899578205717e+03,3.665852787576968694e+03,4.418948245175199190e+03,3.652031906485646687e+03,3.431957794131291394e+03,4.438426367952164583e+03,4.917102982137106665e+03,3.777472640158989634e+03,2.392816998487696765e+03,2.971745846437407181e+03,2.920808776878665412e+03,3.615774985089822167e+03,3.999242684531844134e+03,5.948089261036668177e+03,4.257694256632918950e+03,3.979169140887782305e+03,4.102793023448080930e+03,4.171421664244105159e+03,5.657616542709007263e+03,4.924729306511326286e+03,3.938701370940554625e+03,4.565539584183127772e+03,5.758435433361447394e+03,6.162175962776765118e+03,5.724333459957367268e+03,5.878366423529419990e+03,5.867472192935629209e+03,5.092289034615331730e+03,4.811120226715634999e+03,4.843403423832879525e+03,4.748326154616561325e+03,5.829695686089972696e+03,5.436088148228311184e+03,6.044272573438354812e+03,5.822260187669096013e+03,3.203559649097724105e+03,3.837962032494867799e+03,4.527952127455967457e+03,5.065975291727447257e+03,6.631727717435916020e+03,6.082488675701396460e+03,5.880059573298442047e+03,4.946267358752968903e+03,3.989730923510795947e+03,4.857598645715577732e+03,4.890816652685143708e+03,5.437362327586864922e+03,7.037331990393037813e+03,6.607000145688383782e+03,6.208408667268042336e+03,5.962818986482858236e+03,5.673224696062747171e+03,6.444555071924501135e+03,6.036231891928471669e+03,5.951914100879984289e+03,5.811956965950524136e+03,6.237232265397191441e+03,4.702584476576759698e+03,4.830449267020910156e+03,6.092125235383064137e+03,5.621813147456945444e+03,5.845414123008167735e+03,5.377467586697866864e+03,5.628734338783404382e+03,5.064212293536605102e+03,4.703082314182732262e+03,5.222733207319185567e+03,5.201258981244077404e+03,5.935876253930218809e+03,5.965016710342875740e+03,6.805973324139891702e+03,7.256997063376775259e+03,6.751964508312462385e+03,6.692548002669643211e+03,6.039698185197105886e+03,6.908855014161954387e+03,6.119697610146718944e+03,7.205343959027280107e+03,5.796883199286318813e+03,5.502777892281660570e+03,5.522413915021075809e+03,6.638837702407465258e+03,6.702826713322226169e+03,6.579033788815574553e+03,6.279980486487022063e+03,7.005608392275059487e+03,6.964831750431388173e+03,6.750795220083845379e+03,6.227849672824155277e+03,5.171638046254565779e+03,7.695068155423633470e+03
3.052345029576520574e+03,4.611439941345090119e+03,4.574665739061942077e+03,3.603787586924928746e+03,3.939621951388608068e+03,3.517922732060712406e+03,3.665223570657297387e+03,3.611180926312305019e+03,4.912976402955222511e+03,4.576410569845464124e+03,3.277383395720793942e+03,3.854404591232343591e+03,3.795359536996961651e+03,3.666468031565777892e+03,4.462019064358428295e+03,4.516628115610683381e+03,3.284333562049100692e+03,3.866974219739682667e+03,3.261821784173942888e+03,4.058741394770941952e+03,4.638066844754343947e+03,5.027724789563053491e+03,5.677600486232510775e+03,3.821327443352991395e+03,3.825064566045056836e+03,4.010873746987742379e+03,5.226193851679897307e+03,5.635848531217407071e+03,4.612012779566490281e+03,3.976607224791657700e+03,4.504941593215675312e+03,4.977748368740633850e+03,5.184403032827582138e+03,4.786152089406545201e+03,4.726477928632451949e+03,5.439551668986965524e+03,5.534821283518068412e+03,4.457999230057299428e+03,5.136169504628896902e+03,5.515824460682155404e+03,5.894470193883949833e+03,5.284438020631720065e+03,5.145156228876972818e+03,3.779068485865785078e+03,3.870964855030545550e+03,4.486444698730965683e+03,4.869604802150573960e+03,5.494477925898101603e+03,5.305045980183807842e+03,6.211181436968648086e+03,5.495149360288252865e+03,5.183840875587256960e+03,4.922782351958614527e+03,4.777998108334815697e+03,4.456669100538315433e+03,5.344236934615449172e+03,6.032795219714947052e+03,5.567502618262939905e+03,6.232962398743986341e+03,6.192968133894178209e+03,5.808493899701703413e+03,5.435282461373018123e+03,7.137434544330335484e+03,6.650773052703494614e+03,6.273742566285362045e+03,5.197859786612773860e+03,5.381340796126900386e+03,6.077564029196918455e+03,6.073154241691654533e+03,5.102188645109289610e+03,4.900672727630107147e+03,4.782881439895483709e+03,5.620238212448963168e+03,6.170799189539478903e+03,5.147783831383448160e+03,5.907213747071846228e+03,5.651212362810471859e+03,6.534993078113921001e+03,6.044305207244357916e+03,6.167317394239044006e+03,6.113898954219564985e+03,7.052322760315257256e+03,6.397468729790558427e+03,6.186406041047198414e+03,6.370193412914192777e+03,5.757477911003476038e+03,6.129123277265919569e+03,5.373514075120855523e+03,6.292221488152679740e+03,6.133536486580925157e+03,6.586661255957375033e+03,7.059655968051739364e+03,6.666424527337308064e+03,7.484850510840597053e+03,6.929891154441622348e+03,5.374621105241861187e+03,7.213808019693009555e+03,6.546633253491969299e+03,6.734520021606340379e+03,7.975674072374274147e+03
4.482838218397369019e+03,5.397603950093832282e+03,3.232107716873169466e+03,3.790134728952334626e+03,4.476948929963036790e+03,3.942866999010081599e+03,2.865734570523920866e+03,2.916028745663519203e+03,3.810686790287973054e+03,4.381215033637623492e+03,3.222143591954930343e+03,3.375773658532105856e+03,3.728458504308290685e+03,3.595420827074925910e+03,4.728035384490860451e+03,3.807165157200684007e+03,3.979615420846208508e+03,3.514360878099709680e+03,2.838050392834369632e+03,3.722439066983306475e+03,3.749707942806040592e+03,5.792440904588505873e+03,6.602424384178139007e+03,3.347372644166596729e+03,4.705404723075909715e+03,3.874486517336323232e+03,5.961716680017614635e+03,5.744856987814993772e+03,4.675823460301812702e+03,4.660299933432459511e+03,4.154126620371041099e+03,4.222187721231718569e+03,3.908178104072780116e+03,4.974054008930846067e+03,4.681233221383440650e+03,3.939180106147549850e+03,4.234662000069112764e+03,4.583960913161618009e+03,5.445455021254126223e+03,5.594200129774732886e+03,6.443026220967074551e+03,4.568348701684369189e+03,5.457881609024053432e+03,3.590009147312502591e+03,4.718503787362104049e+03,5.184312033466037064e+03,5.309635451658510647e+03,5.081348284940143458e+03,4.643287321969560253e+03,5.727082812662079959e+03,5.646442054859250675e+03,5.532499897272014096e+03,4.388559191814581027e+03,4.900692252073928103e+03,6.212459619260230284e+03,5.801603024181098590e+03,4.694544814467500146e+03,4.453213601878211193e+03,4.235470206207479350e+03,5.903781619956649592e+03,5.441813858573781545e+03,5.571100651206640578e+03,6.858419161814442305e+03,6.803216666812862968e+03,7.230159332335031650e+03,6.300232574579443281e+03,6.309801045441642600e+03,5.670090120302658761e+03,5.721549467110387013e+03,5.198978166493607205e+03,5.786170253185879119e+03,5.143407089989535052e+03,5.589195541483644774e+03,5.446098100723701464e+03,5.114025938155367839e+03,6.282553129015203012e+03,5.736641946593713328e+03,6.822717128748116011e+03,6.285203768677208245e+03,6.260791130039392556e+03,5.253598983057537225e+03,6.366143931585963401e+03,6.612726287818195487e+03,5.483334201871035475e+03,7.036764025166346983e+03,6.324934112653046213e+03,6.066202159929051959e+03,6.136824806784989960e+03,5.416282690716187972e+03,7.425693364740924153e+03,6.437409849454905270e+03,7.585008920789858166e+03,7.479133085560079053e+03,7.279410271055170597e+03,6.789907515095905183e+03,5.116660257667872429e+03,6.650611792614779006e+03,6.387045523969096394e+03,6.369178924241662571e+03,6.348781918935519570e+03
4.257399211574889705e+03,5.149502833022464984e+03,3.968366919316663825e+03,3.280792758386357946e+03,4.632805922656994881e+03,4.518822654655371480e+03,4.637284957981799380e+03,3.315880709710448627e+03,3.219751285942450068e+03,3.829265038786273180e+03,3.183721223390220985e+03,4.768303095442138329e+03,3.877693759479196615e+03,4.032548622921582592e+03,5.006613856443880650e+03,2.813429825687498123e+03,2.713036080286254673e+03,3.835439678233197810e+03,4.259764996938621152e+03,4.174851762297545974e+03,4.520600340006814804e+03,5.988097394929377515e+03,5.390756376374309184e+03,4.047018858964672290e+03,4.150781768883258337e+03,4.803576087458699476e+03,5.529540265593107506e+03,4.461549438827082668e+03,4.894490955625303286e+03,4.688067416281382975e+03,4.919394916145986826e+03,4.659645647049003855e+03,4.204709110576641251e+03,4.678757262836214068e+03,3.834605974093204622e+03,4.414028111304060076e+03,4.409755731860778724e+03,4.856940155116167261e+03,4.857979180826674565e+03,5.377600280843581459e+03,4.451974796370651347e+03,5.414639787009192332e+03,4.850419325269017463e+03,5.218256675044959593e+03,4.720174990799194347e+03,5.267264145833608382e+03,4.467617057440852477e+03,4.710744197458378039e+03,5.026664398643899403e+03,4.715231125021781736e+03,5.401283781821461162e+03,3.594489270214407043e+03,3.963672660599984738e+03,5.498866403385199192e+03,5.611949748410674147e+03,5.611354824257895416e+03,4.598597691346979445e+03,5.072707994579702245e+03,6.150223600826990150e+03,5.547880217832515882e+03,5.807323416761524641e+03,6.028887892829954581e+03,7.175500664841516482e+03,6.681648217316393129e+03,5.909190936267941652e+03,5.943862050131279830e+03,5.877104386076400260e+03,5.704231132854885800e+03,6.527231696142853252e+03,6.054171008699744561e+03,6.096907685239819330e+03,5.952419288559253800e+03,6.525858264822788442e+03,5.251947820257578314e+03,6.080815858754398505e+03,7.648058664409436460e+03,6.352745137543962301e+03,6.478837141603368764e+03,5.998743810529776056e+03,6.533238777293379826e+03,5.724735204445166346e+03,6.309862345832105348e+03,6.922474823349699363e+03,5.432526118956372557e+03,5.600578516240250792e+03,7.181594920977993752e+03,6.731444386032081638e+03,6.913388317960807399e+03,6.551639403348982341e+03,6.434887689983164819e+03,5.830295996184269825e+03,7.354086434637352795e+03,8.152046165014957296e+03,6.332805508729166831e+03,5.551888689387821614e+03,7.067232228167864378e+03,5.931789700832118797e+03,5.769032446989507662e+03,6.369443257420982263e+03,4.797181705493561822e+03
4.636964294801689903e+03,3.640172589191664883e+03,4.391245539716958774e+03,3.268489829755968003e+03,4.196034624844272912e+03,4.083313748164038770e+03,4.827748556607812134e+03,4.231669653421733528e+03,5.012616593779004688e+03,3.857517012884576616e+03,4.754854269607031711e+03,4.797845916423868402e+03,5.236494122331054314e+03,4.930923051603726890e+03,4.873823802660479487e+03,3.871914378015457714e+03,3.086961459413964349e+03,4.537020267401110686e+03,5.509343176436967042e+03,5.492326010136242985e+03,6.007311528655897746e+03,5.532607181071572086e+03,5.200601409403830075e+03,4.920242041312047149e+03,5.549795340464431320e+03,5.116517632482309637e+03,5.559565831207859446e+03,4.273702680564002549e+03,5.615754713188298410e+03,5.272862496030903458e+03,6.214794325890887194e+03,5.626417767095080308e+03,4.267933876193374090e+03,5.481140454972056432e+03,5.098226056321615033e+03,4.167513142647553650e+03,5.711914878053496068e+03,6.196957168661128890e+03,5.576853515268128831e+03,5.220718193165494995e+03,3.682962063541829593e+03,6.027326518447487615e+03,5.592437573107727985e+03,6.534344580237838272e+03,5.845449263111248911e+03,3.638476923386067938e+03,4.605865021129682646e+03,5.539101477283976237e+03,5.094526722875656560e+03,5.595464611841352962e+03,5.465130070155693829e+03,4.560398993564039301e+03,5.273278953651295524e+03,4.713672383549846018e+03,5.501154685082924516e+03,5.011905240439530644e+03,3.803293028855752709e+03,6.123733079586098029e+03,5.240335759559195139e+03,4.783733197815338826e+03,5.117063219592726455e+03,6.565302176701932694e+03,5.294952943290961230e+03,6.114161352485595671e+03,6.252705854621904109e+03,6.092373988614611335e+03,4.319864991221659693e+03,5.025779860825596188e+03,5.694303667401169150e+03,7.011246934127578243e+03,6.675147311232420179e+03,6.938747161661755854e+03,5.929799726923723938e+03,7.029541260072760451e+03,7.751458635240455806e+03,7.895821418389202336e+03,5.722365825207258240e+03,6.586872177738330720e+03,6.347326974523423814e+03,6.175946149789225274e+03,6.581413543863669474e+03,5.852866844105212294e+03,6.548724849306004216e+03,6.378762098496958060e+03,5.931827165428345324e+03,6.035496491772337322e+03,6.686214898369476941e+03,6.450321856972870592e+03,5.635872084566247395e+03,6.116549830875983389e+03,7.014590250021425163e+03,7.314510085085899846e+03,6.577099239134801792e+03,5.996264657427725069e+03,6.538671757334473114e+03,9.469395179162194836e+03,6.636363552160074505e+03,5.926776879420058322e+03,7.079004734083762742e+03,5.930375486994047606e+03
4.974235848575493947e+03,4.534777089311303826e+03,5.093007819190574082e+03,4.283269498958308759e+03,4.333724693945709987e+03,3.955521156606844670e+03,5.461528180371410599e+03,5.272244843139980730e+03,4.815756707493055728e+03,4.518319827180734137e+03,4.043127543811795476e+03,5.052628454652345681e+03,6.227260452769778567e+03,4.571887404862382937e+03,5.162665749447185590e+03,5.103503827747769719e+03,3.417235019439045573e+03,5.492052888684654135e+03,5.907175918867753353e+03,5.044281540649546514e+03,6.119891948811770817e+03,5.502180880630148749e+03,5.330726756445898900e+03,5.309184964237630993e+03,5.192754680225641096e+03,4.683421092119581772e+03,5.556561293957463022e+03,4.681077649160637520e+03,5.176102027564405034e+03,5.298365955021185073e+03,6.723461693483879571e+03,4.734664501305699559e+03,5.135516000651654394e+03,5.551304793591489215e+03,5.849938615809261137e+03,5.019736610431867120e+03,6.474828825880006661e+03,6.706759395362895702e+03,5.296099129434071983e+03,3.941251911304861096e+03,4.528130876433750927e+03,4.134403195390759720e+03,4.520538117610691188e+03,5.487717020710714678e+03,5.632962776865340857e+03,6.012836641086618329e+03,5.407572233777043948e+03,4.800192300710732525e+03,6.056036946874742171e+03,7.513346978764013329e+03,6.461813125190164101e+03,4.661086170513403886e+03,4.664579175974217833e+03,5.291299193934744835e+03,4.728095438225782345e+03,5.155581853340044290e+03,5.302642876316296679e+03,6.530710056647552847e+03,6.556580392728453262e+03,5.012224731633571537e+03,5.022082549948394444e+03,5.994727511665849306e+03,6.326102254867585543e+03,6.323814826999047000e+03,6.702834790611256722e+03,5.993022239470283239e+03,4.808225417878396911e+03,3.870038378940659641e+03,6.231084123873524732e+03,5.868142575460165972e+03,8.469823707646637558e+03,6.485549086342256487e+03,5.319766660884322846e+03,6.476030530399206327e+03,7.684844619018265803e+03,6.000391551519993300e+03,5.219244123628929628e+03,6.232140703403078987e+03,5.582725639463272273e+03,6.344915374568536208e+03,6.480223601123145272e+03,6.003511339478019181e+03,5.867932371155447072e+03,6.328061565594754939e+03,5.738077840550814471e+03,6.313143510752803195e+03,5.076094238927267725e+03,6.386599513470071543e+03,6.598841833787246287e+03,5.403389259664393649e+03,7.412553998418547053e+03,8.080907175509852095e+03,5.856495786964049330e+03,5.843609968951956034e+03,7.543413573630679821e+03,8.848872656000190545e+03,6.649972326498376788e+03,7.122466899219114566e+03,6.249125482631709929e+03,6.078438145754053949e+03
5.559381897571481204e+03,5.442652877232320861e+03,4.373087569968145544e+03,4.541017785269443266e+03,3.092296210140669245e+03,4.011116455238511662e+03,5.413286776166620257e+03,3.563949631253153257e+03,4.483242232187835725e+03,5.485975024120650232e+03,4.996704749940914553e+03,6.034822742628537526e+03,6.008924772349797422e+03,5.280293809714818053e+03,5.466621177317995716e+03,4.986367618542309174e+03,5.126690422864833636e+03,6.040958219560360703e+03,4.096440459634069157e+03,2.928300598807334154e+03,4.192669959974275116e+03,4.761455557434101138e+03,4.657539490687822763e+03,4.382145441237564228e+03,5.399167532095490060e+03,5.776808152513308414e+03,5.393679056403801042e+03,5.378284564876008517e+03,5.819312707635222068e+03,5.618099737192162138e+03,5.323117443725423982e+03,4.834883971404512522e+03,5.393086755422056740e+03,6.147577863378182883e+03,6.674862005670810504e+03,5.317698261304259177e+03,6.855934116317056578e+03,5.702957804079019297e+03,4.737818857983014823e+03,4.992445914890654421e+03,4.490999786536809552e+03,4.152926584552228633e+03,4.039768044121398361e+03,6.334592203114798394e+03,6.848983959728246191e+03,6.576038114506918646e+03,4.261866936097853795e+03,4.763009867435166598e+03,5.828424275994899290e+03,7.233172102706401347e+03,5.201706647457494910e+03,4.250889812650038948e+03,4.642745978033082793e+03,5.705842623439430099e+03,5.635755282032189825e+03,6.446899790757475785e+03,5.080194342911384410e+03,5.805020558284159051e+03,5.726127033673968072e+03,5.893288958539724263e+03,6.161186858478404247e+03,5.564472339523505980e+03,5.341303271680495527e+03,5.733562876223717467e+03,5.528457162168305331e+03,6.641431268620453920e+03,5.330030278563955108e+03,4.745870892499225192e+03,6.223358729341726757e+03,6.382460315147326583e+03,6.642902529935551684e+03,5.323543997957102874e+03,5.605557249414844591e+03,5.921399628777477119e+03,5.766856766856385548e+03,5.814579250691953348e+03,6.919720497008813254e+03,7.288876074639115359e+03,7.280234482432653749e+03,6.870732872067368589e+03,6.353332922645866347e+03,5.318538312349418447e+03,5.750226761770823941e+03,5.932393461954648956e+03,5.572497525494586625e+03,6.765387342678123787e+03,5.702997969762252069e+03,5.730001658576481532e+03,7.164134172559350191e+03,6.475243916724400151e+03,7.353754558050366541e+03,6.634359637785802988e+03,5.186900590331366402e+03,5.444999754987003143e+03,6.500818107184177279e+03,6.789129832539316340e+03,6.453848661732758046e+03,6.394914196232719405e+03,5.715696782950097258e+03,6.458619956619616460e+03
